server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_2,21:07:40,21:08:10,3481.58,7321.04,Disk thrash suspected
server_2,21:07:50,21:08:20,3481.58,7243.45,Disk thrash suspected
server_2,21:08:00,21:08:30,3481.58,7243.45,Disk thrash suspected
server_2,21:08:10,21:08:40,1546.87,7243.45,Disk thrash suspected
server_2,21:08:20,21:08:50,1546.87,1590.57,""
server_2,21:08:30,21:09:00,1546.87,9410.4,Disk thrash suspected
server_2,21:08:40,21:09:10,968.81,9410.4,Disk thrash suspected
server_2,21:08:50,21:09:20,11032.75,9410.4,Network flood + Disk thrash suspected
server_2,21:09:00,21:09:30,11032.75,177.29,Possible DDoS
server_2,21:09:10,21:09:40,11032.75,1777.72,Possible DDoS
server_2,21:09:20,21:09:50,10881.77,1777.72,Possible DDoS
server_2,21:09:30,21:10:00,6667.2,1777.72,Possible DDoS
server_2,21:09:40,21:10:10,6667.2,8175.32,Network flood + Disk thrash suspected
server_2,21:09:50,21:10:20,6667.2,8175.32,Network flood + Disk thrash suspected
server_2,21:10:00,21:10:30,6353.84,8175.32,Network flood + Disk thrash suspected
server_2,21:10:10,21:10:40,6353.84,761.62,Possible DDoS
server_2,21:10:20,21:10:50,3581.35,761.62,""
server_2,21:10:30,21:11:00,3581.35,761.62,""
server_2,21:10:40,21:11:10,937.72,126.78,""
server_2,21:10:50,21:11:20,4829.66,744.08,Possible DDoS
server_2,21:11:00,21:11:30,18673.68,1993.24,Possible DDoS
server_2,21:11:10,21:11:40,18673.68,8035.68,Network flood + Disk thrash suspected
server_2,21:11:20,21:11:50,18673.68,8035.68,Network flood + Disk thrash suspected
server_2,21:11:30,21:12:00,1017.49,8035.68,Disk thrash suspected
server_2,21:11:40,21:12:10,1017.49,84.93,""
server_2,21:11:50,21:12:20,964.76,111.85,""
server_2,21:12:00,21:12:30,815.41,111.85,""
server_2,21:12:10,21:12:40,956.0,111.85,""
server_2,21:12:20,21:12:50,6761.45,177.83,Possible DDoS
server_2,21:12:30,21:13:00,6761.45,177.83,Possible DDoS
server_2,21:12:40,21:13:10,19200.51,1220.23,Possible DDoS
server_2,21:12:50,21:13:20,19200.51,1220.23,Possible DDoS
server_2,21:13:00,21:13:30,19200.51,1220.23,Possible DDoS
server_2,21:13:10,21:13:40,19199.39,186.55,Possible DDoS
server_2,21:13:20,21:13:50,7522.99,186.55,Possible DDoS
server_2,21:13:30,21:14:00,945.31,74.23,""
server_2,21:13:40,21:14:10,1072.04,132.96,""
server_2,21:13:50,21:14:20,1072.04,132.96,""
server_2,21:14:00,21:14:30,1072.04,132.96,""
server_2,21:14:10,21:14:40,1002.46,83.45,""
server_2,21:14:20,21:14:50,1002.46,117.0,""
server_2,21:14:30,21:15:00,12379.5,117.0,Possible DDoS
server_2,21:14:40,21:15:10,12379.5,117.0,Possible DDoS
server_2,21:14:50,21:15:20,12379.5,88.32,Possible DDoS
server_2,21:15:00,21:15:30,918.57,80.09,""
server_2,21:15:10,21:15:40,918.57,9522.0,Disk thrash suspected
server_2,21:15:20,21:15:50,10592.72,9522.0,Network flood + Disk thrash suspected
server_2,21:15:30,21:16:00,10592.72,9522.0,Network flood + Disk thrash suspected
server_2,21:15:40,21:16:10,10592.72,181.85,Possible DDoS
server_2,21:15:50,21:16:20,983.36,110.14,""
server_2,21:16:00,21:16:30,674.11,8977.77,Disk thrash suspected
server_2,21:16:10,21:16:40,2591.22,8977.77,Disk thrash suspected
server_2,21:16:20,21:16:50,2591.22,8977.77,Disk thrash suspected
server_2,21:16:30,21:17:00,2591.22,1307.75,""
server_2,21:16:40,21:17:10,629.97,90.41,""
server_2,21:16:50,21:17:20,629.97,6875.46,Disk thrash suspected
server_2,21:17:00,21:17:30,629.97,6875.46,Disk thrash suspected
server_2,21:17:10,21:17:40,1090.37,6875.46,Disk thrash suspected
server_2,21:17:20,21:17:50,1090.37,977.94,""
server_2,21:17:30,21:18:00,1090.37,977.94,""
server_2,21:17:40,21:18:10,1017.11,139.39,""
server_2,21:17:50,21:18:20,6767.08,111.52,Possible DDoS
server_2,21:18:00,21:18:30,6767.08,111.52,Possible DDoS
server_2,21:18:10,21:18:40,6767.08,111.52,Possible DDoS
server_2,21:18:20,21:18:50,963.38,8438.44,Disk thrash suspected
server_2,21:18:30,21:19:00,4407.82,8438.44,Network flood + Disk thrash suspected
server_2,21:18:40,21:19:10,4407.82,8438.44,Network flood + Disk thrash suspected
server_2,21:18:50,21:19:20,4407.82,995.81,Possible DDoS
server_2,21:19:00,21:19:30,943.27,137.29,""
server_2,21:19:10,21:19:40,943.27,5268.56,Disk thrash suspected
server_2,21:19:20,21:19:50,552.83,5931.27,Disk thrash suspected
server_2,21:19:30,21:20:00,691.28,5931.27,Disk thrash suspected
server_2,21:19:40,21:20:10,2648.53,5931.27,Disk thrash suspected
server_2,21:19:50,21:20:20,2648.53,1359.79,""
server_2,21:20:00,21:20:30,2819.33,1533.65,""
server_2,21:20:10,21:20:40,3734.8,1533.65,""
server_2,21:20:20,21:20:50,6703.54,1533.65,Possible DDoS
server_2,21:20:30,21:21:00,6703.54,5802.45,Network flood + Disk thrash suspected
server_2,21:20:40,21:21:10,6703.54,5802.45,Network flood + Disk thrash suspected
server_2,21:20:50,21:21:20,1097.1,5802.45,Disk thrash suspected
server_2,21:21:00,21:21:30,4502.82,6691.05,Network flood + Disk thrash suspected
server_2,21:21:10,21:21:40,4502.82,6691.05,Network flood + Disk thrash suspected
server_2,21:21:20,21:21:50,4502.82,6691.05,Network flood + Disk thrash suspected
server_2,21:21:30,21:22:00,872.92,3276.33,""
server_2,21:21:40,21:22:10,16565.29,3276.33,Possible DDoS
server_2,21:21:50,21:22:20,16565.29,190.5,Possible DDoS
server_2,21:22:00,21:22:30,17725.07,191.94,Possible DDoS
server_2,21:22:10,21:22:40,17725.07,191.94,Possible DDoS
server_2,21:22:20,21:22:50,17725.07,191.94,Possible DDoS
server_2,21:22:30,21:23:00,870.93,4210.66,Disk thrash suspected
server_2,21:22:40,21:23:10,870.93,4210.66,Disk thrash suspected
server_2,21:22:50,21:23:20,870.93,6100.75,Disk thrash suspected
server_2,21:23:00,21:23:30,669.91,6100.75,Disk thrash suspected
server_2,21:23:10,21:23:40,18719.4,6100.75,Network flood + Disk thrash suspected
server_2,21:23:20,21:23:50,18719.4,5642.95,Network flood + Disk thrash suspected
server_2,21:23:30,21:24:00,18719.4,5642.95,Network flood + Disk thrash suspected
server_2,21:23:40,21:24:10,7005.75,5642.95,Network flood + Disk thrash suspected
server_2,21:23:50,21:24:20,4027.48,543.14,""
server_2,21:24:00,21:24:30,7112.34,543.14,Possible DDoS
server_2,21:24:10,21:24:40,7112.34,170.78,Possible DDoS
server_2,21:24:20,21:24:50,13207.99,170.78,Possible DDoS
server_2,21:24:30,21:25:00,13207.99,133.71,Possible DDoS
server_2,21:24:40,21:25:10,13207.99,6577.86,Network flood + Disk thrash suspected
server_2,21:24:50,21:25:20,2031.27,6577.86,Disk thrash suspected
server_2,21:25:00,21:25:30,2031.27,6577.86,Disk thrash suspected
server_2,21:25:10,21:25:40,2581.8,1446.68,""
server_2,21:25:20,21:25:50,2581.8,1139.69,""
server_2,21:25:30,21:26:00,2581.8,1139.69,""
server_2,21:25:40,21:26:10,901.83,9957.6,Disk thrash suspected
server_2,21:25:50,21:26:20,4929.96,9957.6,Network flood + Disk thrash suspected
server_2,21:26:00,21:26:30,4929.96,9957.6,Network flood + Disk thrash suspected
server_2,21:26:10,21:26:40,4929.96,4297.46,Network flood + Disk thrash suspected
server_2,21:26:20,21:26:50,3110.81,6907.51,Disk thrash suspected
server_2,21:26:30,21:27:00,530.74,6907.51,Disk thrash suspected
server_2,21:26:40,21:27:10,429.35,6907.51,Disk thrash suspected
server_2,21:26:50,21:27:20,2480.46,3656.41,""
server_2,21:27:00,21:27:30,2480.46,9970.02,Disk thrash suspected
server_2,21:27:10,21:27:40,2480.46,9970.02,Disk thrash suspected
server_2,21:27:20,21:27:50,983.23,9970.02,Disk thrash suspected
server_2,21:27:30,21:28:00,983.23,5158.72,Disk thrash suspected
server_2,21:27:40,21:28:10,6953.24,5158.72,Network flood + Disk thrash suspected
server_2,21:27:50,21:28:20,6953.24,5158.72,Network flood + Disk thrash suspected
server_2,21:28:00,21:28:30,6953.24,161.97,Possible DDoS
server_2,21:28:10,21:28:40,6646.42,161.97,Possible DDoS
server_2,21:28:20,21:28:50,6646.42,794.09,Possible DDoS
server_2,21:28:30,21:29:00,6646.42,1720.19,Possible DDoS
server_2,21:28:40,21:29:10,1490.43,1720.19,""
server_2,21:28:50,21:29:20,1425.17,1720.19,""
server_2,21:29:00,21:29:30,902.61,147.37,""
server_2,21:29:10,21:29:40,4121.23,1231.23,""
server_2,21:29:20,21:29:50,4121.23,1231.23,""
server_2,21:29:30,21:30:00,4121.23,1231.23,""
server_2,21:29:40,21:30:10,435.92,5810.04,Disk thrash suspected
server_2,21:29:50,21:30:20,1080.44,5810.04,Disk thrash suspected
server_2,21:30:00,21:30:30,11308.69,5810.04,Network flood + Disk thrash suspected
server_2,21:30:10,21:30:40,11308.69,141.77,Possible DDoS
server_2,21:30:20,21:30:50,11308.69,132.61,Possible DDoS
server_2,21:30:30,21:31:00,7917.04,132.61,Possible DDoS
server_2,21:30:40,21:31:10,7917.04,132.61,Possible DDoS
server_2,21:30:50,21:31:20,7917.04,81.84,Possible DDoS
server_2,21:31:00,21:31:30,862.12,5596.41,Disk thrash suspected
server_2,21:31:10,21:31:40,8470.41,5596.41,Network flood + Disk thrash suspected
server_2,21:31:20,21:31:50,8470.41,5596.41,Network flood + Disk thrash suspected
server_2,21:31:30,21:32:00,19881.07,150.89,Possible DDoS
server_2,21:31:40,21:32:10,19881.07,173.75,Possible DDoS
server_2,21:31:50,21:32:20,19881.07,173.75,Possible DDoS
server_2,21:32:00,21:32:30,19403.82,173.75,Possible DDoS
server_2,21:32:10,21:32:40,19403.82,4376.73,Network flood + Disk thrash suspected
server_2,21:32:20,21:32:50,19403.82,4376.73,Network flood + Disk thrash suspected
server_2,21:32:30,21:33:00,3588.22,4376.73,Disk thrash suspected
server_2,21:32:40,21:33:10,3588.22,1874.61,""
server_2,21:32:50,21:33:20,1014.55,4690.55,Disk thrash suspected
server_2,21:33:00,21:33:30,685.86,4690.55,Disk thrash suspected
server_2,21:33:10,21:33:40,1013.35,4690.55,Disk thrash suspected
server_2,21:33:20,21:33:50,1013.35,89.94,""
server_2,21:33:30,21:34:00,1500.78,1591.82,""
server_2,21:33:40,21:34:10,6009.96,1591.82,Possible DDoS
server_2,21:33:50,21:34:20,6009.96,1591.82,Possible DDoS
server_2,21:34:00,21:34:30,16212.65,187.95,Possible DDoS
server_2,21:34:10,21:34:40,16212.65,1899.86,Possible DDoS
server_2,21:34:20,21:34:50,16212.65,1899.86,Possible DDoS
server_2,21:34:30,21:35:00,2529.67,1899.86,""
server_2,21:34:40,21:35:10,1119.9,1305.42,""
server_2,21:34:50,21:35:20,1119.9,1305.42,""
server_2,21:35:00,21:35:30,7794.27,185.3,Possible DDoS
server_2,21:35:10,21:35:40,7841.59,185.3,Possible DDoS
server_2,21:35:20,21:35:50,7841.59,1591.75,Possible DDoS
server_2,21:35:30,21:36:00,7841.59,1591.75,Possible DDoS
server_2,21:35:40,21:36:10,3194.83,1591.75,""
server_2,21:35:50,21:36:20,2652.99,539.98,""
server_2,21:36:00,21:36:30,838.32,118.65,""
server_2,21:36:10,21:36:40,827.07,118.65,""
server_2,21:36:20,21:36:50,827.07,118.65,""
server_2,21:36:30,21:37:00,1206.68,1201.1,""
server_2,21:36:40,21:37:10,1206.68,8149.48,Disk thrash suspected
server_2,21:36:50,21:37:20,14342.99,8149.48,Network flood + Disk thrash suspected
server_2,21:37:00,21:37:30,14342.99,8149.48,Network flood + Disk thrash suspected
server_2,21:37:10,21:37:40,14342.99,1576.36,Possible DDoS
server_2,21:37:20,21:37:50,4022.02,1621.9,""
server_2,21:37:30,21:38:00,4022.02,1621.9,""
server_2,21:37:40,21:38:10,15817.16,1621.9,Possible DDoS
server_2,21:37:50,21:38:20,15817.16,90.21,Possible DDoS
server_2,21:38:00,21:38:30,18328.37,90.21,Possible DDoS
server_2,21:38:10,21:38:40,18328.37,90.21,Possible DDoS
server_2,21:38:20,21:38:50,18328.37,63.74,Possible DDoS
server_2,21:38:30,21:39:00,484.1,6992.44,Disk thrash suspected
server_2,21:38:40,21:39:10,1061.7,6992.44,Disk thrash suspected
server_2,21:38:50,21:39:20,3286.49,6992.44,Disk thrash suspected
server_2,21:39:00,21:39:30,3286.49,1377.52,""
server_2,21:39:10,21:39:40,9492.91,1377.52,Possible DDoS
server_2,21:39:20,21:39:50,9492.91,191.25,Possible DDoS
server_2,21:39:30,21:40:00,9492.91,191.25,Possible DDoS
server_2,21:39:40,21:40:10,1084.68,176.81,""
server_2,21:39:50,21:40:20,1322.79,765.4,""
server_2,21:40:00,21:40:30,18687.08,7406.05,Network flood + Disk thrash suspected
server_2,21:40:10,21:40:40,18687.08,7406.05,Network flood + Disk thrash suspected
server_2,21:40:20,21:40:50,19200.04,7406.05,Network flood + Disk thrash suspected
server_2,21:40:30,21:41:00,19200.04,1868.71,Possible DDoS
server_2,21:40:40,21:41:10,19200.04,1868.71,Possible DDoS
server_2,21:40:50,21:41:20,1045.53,82.53,""
server_2,21:41:00,21:41:30,1045.53,132.57,""
server_2,21:41:10,21:41:40,1045.53,6436.92,Disk thrash suspected
server_2,21:41:20,21:41:50,917.09,6436.92,Disk thrash suspected
server_2,21:41:30,21:42:00,418.36,6436.92,Disk thrash suspected
server_2,21:41:40,21:42:10,1016.18,115.53,""
server_2,21:41:50,21:42:20,1016.18,115.53,""
server_2,21:42:00,21:42:30,1016.18,73.52,""
server_2,21:42:10,21:42:40,765.04,9838.39,Disk thrash suspected
server_2,21:42:20,21:42:50,770.86,9838.39,Disk thrash suspected
server_2,21:42:30,21:43:00,770.86,9838.39,Disk thrash suspected
server_2,21:42:40,21:43:10,770.86,103.25,""
server_2,21:42:50,21:43:20,830.27,103.25,""
server_2,21:43:00,21:43:30,4243.89,1706.13,""
server_2,21:43:10,21:43:40,4243.89,6032.57,Disk thrash suspected
server_2,21:43:20,21:43:50,4243.89,6032.57,Disk thrash suspected
server_2,21:43:30,21:44:00,966.79,6032.57,Disk thrash suspected
server_2,21:43:40,21:44:10,1917.1,5066.88,Disk thrash suspected
server_2,21:43:50,21:44:20,2986.0,1150.01,""
server_2,21:44:00,21:44:30,2986.0,1150.01,""
server_2,21:44:10,21:44:40,2986.0,1150.01,""
server_2,21:44:20,21:44:50,989.71,85.83,""
server_2,21:44:30,21:45:00,918.53,122.52,""
server_2,21:44:40,21:45:10,904.41,127.22,""
server_2,21:44:50,21:45:20,904.41,4257.37,Disk thrash suspected
server_2,21:45:00,21:45:30,904.41,4257.37,Disk thrash suspected
server_2,21:45:10,21:45:40,13688.94,4257.37,Network flood + Disk thrash suspected
server_2,21:45:20,21:45:50,13688.94,168.18,Possible DDoS
server_2,21:45:30,21:46:00,13688.94,192.73,Possible DDoS
server_2,21:45:40,21:46:10,13546.01,1415.09,Possible DDoS
server_2,21:45:50,21:46:20,13546.01,1415.09,Possible DDoS
server_2,21:46:00,21:46:30,8293.92,1415.09,Possible DDoS
server_2,21:46:10,21:46:40,8293.92,111.6,Possible DDoS
server_2,21:46:20,21:46:50,8293.92,7476.78,Network flood + Disk thrash suspected
server_2,21:46:30,21:47:00,592.72,7476.78,Disk thrash suspected
server_2,21:46:40,21:47:10,1036.89,7476.78,Disk thrash suspected
server_2,21:46:50,21:47:20,3037.25,5255.16,Disk thrash suspected
server_2,21:47:00,21:47:30,3037.25,1873.17,""
server_2,21:47:10,21:47:40,3037.25,1873.17,""
server_2,21:47:20,21:47:50,3468.31,1162.29,""
server_2,21:47:30,21:48:00,5742.84,1162.29,Possible DDoS
server_2,21:47:40,21:48:10,5742.84,6423.87,Network flood + Disk thrash suspected
server_2,21:47:50,21:48:20,5742.84,6423.87,Network flood + Disk thrash suspected
server_2,21:48:00,21:48:30,1081.46,6423.87,Disk thrash suspected
server_2,21:48:10,21:48:40,1081.46,154.24,""
server_2,21:48:20,21:48:50,12623.73,1212.87,Possible DDoS
server_2,21:48:30,21:49:00,12623.73,1212.87,Possible DDoS
server_2,21:48:40,21:49:10,15506.33,1807.0,Possible DDoS
server_2,21:48:50,21:49:20,15506.33,9877.35,Network flood + Disk thrash suspected
server_2,21:49:00,21:49:30,15506.33,9877.35,Network flood + Disk thrash suspected
server_2,21:49:10,21:49:40,934.52,9877.35,Disk thrash suspected
server_2,21:49:20,21:49:50,934.52,175.12,""
server_2,21:49:30,21:50:00,488.42,5580.71,Disk thrash suspected
server_2,21:49:40,21:50:10,602.75,5580.71,Disk thrash suspected
server_2,21:49:50,21:50:20,919.19,5580.71,Disk thrash suspected
server_2,21:50:00,21:50:30,919.19,77.0,""
server_2,21:50:10,21:50:40,921.02,147.91,""
server_2,21:50:20,21:50:50,921.02,7105.73,Disk thrash suspected
server_2,21:50:30,21:51:00,921.02,7105.73,Disk thrash suspected
server_2,21:50:40,21:51:10,910.32,9664.03,Disk thrash suspected
server_2,21:50:50,21:51:20,910.32,9664.03,Disk thrash suspected
server_2,21:51:00,21:51:30,4516.0,9664.03,Network flood + Disk thrash suspected
server_2,21:51:10,21:51:40,4516.0,1457.75,Possible DDoS
server_2,21:51:20,21:51:50,18080.71,1457.75,Possible DDoS
server_2,21:51:30,21:52:00,18080.71,174.28,Possible DDoS
server_2,21:51:40,21:52:10,18080.71,174.28,Possible DDoS
server_2,21:51:50,21:52:20,2497.99,1681.02,""
server_2,21:52:00,21:52:30,6518.0,1681.02,Possible DDoS
server_2,21:52:10,21:52:40,9305.08,1681.02,Possible DDoS
server_2,21:52:20,21:52:50,13672.98,152.02,Possible DDoS
server_2,21:52:30,21:53:00,13839.17,194.3,Possible DDoS
server_2,21:52:40,21:53:10,13839.17,6848.06,Network flood + Disk thrash suspected
server_2,21:52:50,21:53:20,13839.17,6848.06,Network flood + Disk thrash suspected
server_2,21:53:00,21:53:30,925.65,6848.06,Disk thrash suspected
server_2,21:53:10,21:53:40,925.65,115.46,""
server_2,21:53:20,21:53:50,925.65,115.46,""
server_2,21:53:30,21:54:00,822.75,96.69,""
server_2,21:53:40,21:54:10,822.75,101.67,""
server_2,21:53:50,21:54:20,669.4,5418.95,Disk thrash suspected
server_2,21:54:00,21:54:30,659.95,5418.95,Disk thrash suspected
server_2,21:54:10,21:54:40,970.5,5418.95,Disk thrash suspected
server_2,21:54:20,21:54:50,970.5,8369.39,Disk thrash suspected
server_2,21:54:30,21:55:00,4648.13,8369.39,Network flood + Disk thrash suspected
server_2,21:54:40,21:55:10,4648.13,8369.39,Network flood + Disk thrash suspected
server_2,21:54:50,21:55:20,4648.13,6799.13,Network flood + Disk thrash suspected
server_2,21:55:00,21:55:30,7858.49,6799.13,Network flood + Disk thrash suspected
server_2,21:55:10,21:55:40,7858.49,6799.13,Network flood + Disk thrash suspected
server_2,21:55:20,21:55:50,17444.37,1307.69,Possible DDoS
server_2,21:55:30,21:56:00,17444.37,1307.69,Possible DDoS
server_2,21:55:40,21:56:10,17444.37,4792.55,Network flood + Disk thrash suspected
server_2,21:55:50,21:56:20,3934.91,5760.14,Disk thrash suspected
server_2,21:56:00,21:56:30,963.34,5760.14,Disk thrash suspected
server_2,21:56:10,21:56:40,1069.81,5760.14,Disk thrash suspected
server_2,21:56:20,21:56:50,1069.81,1066.06,""
server_2,21:56:30,21:57:00,1069.81,1066.06,""
server_2,21:56:40,21:57:10,1069.31,5904.58,Disk thrash suspected
server_2,21:56:50,21:57:20,13810.29,8415.02,Network flood + Disk thrash suspected
server_2,21:57:00,21:57:30,15116.93,8415.02,Network flood + Disk thrash suspected
server_2,21:57:10,21:57:40,15116.93,8415.02,Network flood + Disk thrash suspected
server_2,21:57:20,21:57:50,15116.93,6032.77,Network flood + Disk thrash suspected
server_2,21:57:30,21:58:00,954.33,117.76,""
server_2,21:57:40,21:58:10,954.33,126.68,""
server_2,21:57:50,21:58:20,2175.05,658.62,""
server_2,21:58:00,21:58:30,2175.05,658.62,""
server_2,21:58:10,21:58:40,3817.51,658.62,""
server_2,21:58:20,21:58:50,7736.54,4051.66,Network flood + Disk thrash suspected
server_2,21:58:30,21:59:00,7736.54,4051.66,Network flood + Disk thrash suspected
server_2,21:58:40,21:59:10,7736.54,4051.66,Network flood + Disk thrash suspected
server_2,21:58:50,21:59:20,948.72,116.39,""
server_2,21:59:00,21:59:30,948.72,116.39,""
server_2,21:59:10,21:59:40,4240.6,1566.58,""
server_2,21:59:20,21:59:50,19831.76,1566.58,Possible DDoS
server_2,21:59:30,22:00:00,19831.76,1566.58,Possible DDoS
server_2,21:59:40,22:00:10,19831.76,9151.33,Network flood + Disk thrash suspected
server_2,21:59:50,22:00:20,18519.31,9151.33,Network flood + Disk thrash suspected
server_2,22:00:00,22:00:30,1014.07,9186.65,Disk thrash suspected
server_2,22:00:10,22:00:40,554.77,9186.65,Disk thrash suspected
server_2,22:00:20,22:00:50,856.22,9186.65,Disk thrash suspected
server_2,22:00:30,22:01:00,4837.28,771.06,Possible DDoS
server_2,22:00:40,22:01:10,4837.28,9393.01,Network flood + Disk thrash suspected
server_2,22:00:50,22:01:20,4837.28,9393.01,Network flood + Disk thrash suspected
server_2,22:01:00,22:01:30,2230.27,9393.01,Disk thrash suspected
server_2,22:01:10,22:01:40,2230.27,4593.69,Disk thrash suspected
server_2,22:01:20,22:01:50,2230.27,4593.69,Disk thrash suspected
server_2,22:01:30,22:02:00,368.96,4593.69,Disk thrash suspected
server_2,22:01:40,22:02:10,808.38,8146.0,Disk thrash suspected
server_2,22:01:50,22:02:20,4233.82,8146.0,Disk thrash suspected
server_2,22:02:00,22:02:30,4233.82,8146.0,Disk thrash suspected
server_2,22:02:10,22:02:40,4233.82,1458.98,""
server_2,22:02:20,22:02:50,1008.53,140.26,""
server_2,22:02:30,22:03:00,1008.53,8972.15,Disk thrash suspected
server_2,22:02:40,22:03:10,830.84,8972.15,Disk thrash suspected
server_2,22:02:50,22:03:20,18066.37,8972.15,Network flood + Disk thrash suspected
server_2,22:03:00,22:03:30,18066.37,7871.63,Network flood + Disk thrash suspected
server_2,22:03:10,22:03:40,18066.37,5859.5,Network flood + Disk thrash suspected
server_2,22:03:20,22:03:50,17759.17,5859.5,Network flood + Disk thrash suspected
server_2,22:03:30,22:04:00,913.56,5859.5,Disk thrash suspected
server_2,22:03:40,22:04:10,880.67,114.1,""
server_2,22:03:50,22:04:20,880.67,114.1,""
server_2,22:04:00,22:04:30,1814.24,3534.18,""
server_2,22:04:10,22:04:40,1814.24,3534.18,""
server_2,22:04:20,22:04:50,14351.28,3534.18,Possible DDoS
server_2,22:04:30,22:05:00,14351.28,127.85,Possible DDoS
server_2,22:04:40,22:05:10,18141.97,127.85,Possible DDoS
server_2,22:04:50,22:05:20,18928.82,146.24,Possible DDoS
server_2,22:05:00,22:05:30,18928.82,180.13,Possible DDoS
server_2,22:05:10,22:05:40,18928.82,6577.8,Network flood + Disk thrash suspected
server_2,22:05:20,22:05:50,10001.71,6577.8,Network flood + Disk thrash suspected
server_2,22:05:30,22:06:00,993.17,6577.8,Disk thrash suspected
server_2,22:05:40,22:06:10,989.73,5994.59,Disk thrash suspected
server_2,22:05:50,22:06:20,921.51,5994.59,Disk thrash suspected
server_2,22:06:00,22:06:30,3663.39,997.53,""
server_2,22:06:10,22:06:40,3663.39,997.53,""
server_2,22:06:20,22:06:50,3663.39,997.53,""
server_2,22:06:30,22:07:00,936.14,86.57,""
server_2,22:06:40,22:07:10,936.14,5377.16,Disk thrash suspected
server_2,22:06:50,22:07:20,1538.61,5377.16,Disk thrash suspected
server_2,22:07:00,22:07:30,1538.61,5377.16,Disk thrash suspected
server_2,22:07:10,22:07:40,1538.61,5506.35,Disk thrash suspected
server_2,22:07:20,22:07:50,849.48,5506.35,Disk thrash suspected
server_2,22:07:30,22:08:00,849.48,5506.35,Disk thrash suspected
server_2,22:07:40,22:08:10,16492.19,4224.77,Network flood + Disk thrash suspected
server_2,22:07:50,22:08:20,16492.19,3954.91,Network flood + Disk thrash suspected
server_2,22:08:00,22:08:30,16492.19,3954.91,Network flood + Disk thrash suspected
server_2,22:08:10,22:08:40,518.77,3954.91,Disk thrash suspected
server_2,22:08:20,22:08:50,569.11,114.03,""
server_2,22:08:30,22:09:00,4501.9,943.16,Possible DDoS
server_2,22:08:40,22:09:10,4501.9,943.16,Possible DDoS
server_2,22:08:50,22:09:20,4501.9,943.16,Possible DDoS
server_2,22:09:00,22:09:30,13535.06,90.7,Possible DDoS
server_2,22:09:10,22:09:40,13535.06,1883.15,Possible DDoS
server_2,22:09:20,22:09:50,13535.06,1883.15,Possible DDoS
server_2,22:09:30,22:10:00,3802.41,1883.15,""
server_2,22:09:40,22:10:10,1821.27,1009.51,""
server_2,22:09:50,22:10:20,1821.27,8772.43,Disk thrash suspected
server_2,22:10:00,22:10:30,5245.87,8772.43,Network flood + Disk thrash suspected
server_2,22:10:10,22:10:40,17468.67,8772.43,Network flood + Disk thrash suspected
server_2,22:10:20,22:10:50,17468.67,92.14,Possible DDoS
server_2,22:10:30,22:11:00,17468.67,692.27,Possible DDoS
server_2,22:10:40,22:11:10,5107.79,692.27,Possible DDoS
server_2,22:10:50,22:11:20,4296.54,692.27,""
server_2,22:11:00,22:11:30,932.24,4454.9,Disk thrash suspected
server_2,22:11:10,22:11:40,963.68,4454.9,Disk thrash suspected
server_2,22:11:20,22:11:50,963.68,4454.9,Disk thrash suspected
server_2,22:11:30,22:12:00,963.68,3401.3,""
server_2,22:11:40,22:12:10,937.29,8286.34,Disk thrash suspected
server_2,22:11:50,22:12:20,8594.8,8286.34,Network flood + Disk thrash suspected
server_2,22:12:00,22:12:30,8594.8,8286.34,Network flood + Disk thrash suspected
server_2,22:12:10,22:12:40,8594.8,1964.84,Possible DDoS
server_2,22:12:20,22:12:50,2318.99,1964.84,""
server_2,22:12:30,22:13:00,2318.99,1964.84,""
server_2,22:12:40,22:13:10,851.14,97.1,""
server_2,22:12:50,22:13:20,851.14,6227.38,Disk thrash suspected
server_2,22:13:00,22:13:30,851.14,6227.38,Disk thrash suspected
server_2,22:13:10,22:13:40,4053.99,6227.38,Disk thrash suspected
server_2,22:13:20,22:13:50,4053.99,8739.91,Disk thrash suspected
server_2,22:13:30,22:14:00,4053.99,8739.91,Disk thrash suspected
server_2,22:13:40,22:14:10,1032.17,8739.91,Disk thrash suspected
server_2,22:13:50,22:14:20,1032.17,5974.5,Disk thrash suspected
server_2,22:14:00,22:14:30,1403.05,5974.5,Disk thrash suspected
server_2,22:14:10,22:14:40,15140.63,710.64,Possible DDoS
server_2,22:14:20,22:14:50,15140.63,6691.49,Network flood + Disk thrash suspected
server_2,22:14:30,22:15:00,15140.63,6691.49,Network flood + Disk thrash suspected
server_2,22:14:40,22:15:10,988.83,6691.49,Disk thrash suspected
server_2,22:14:50,22:15:20,919.54,106.0,""
server_2,22:15:00,22:15:30,919.54,106.0,""
server_2,22:15:10,22:15:40,1365.97,687.3,""
server_2,22:15:20,22:15:50,3022.16,1989.23,""
server_2,22:15:30,22:16:00,3022.16,1989.23,""
server_2,22:15:40,22:16:10,3022.16,1989.23,""
server_2,22:15:50,22:16:20,918.25,157.53,""
server_2,22:16:00,22:16:30,17005.7,157.53,Possible DDoS
server_2,22:16:10,22:16:40,17005.7,7739.82,Network flood + Disk thrash suspected
server_2,22:16:20,22:16:50,17005.7,7739.82,Network flood + Disk thrash suspected
server_2,22:16:30,22:17:00,861.98,7739.82,Disk thrash suspected
server_2,22:16:40,22:17:10,861.98,5605.35,Disk thrash suspected
